t0,t1,t2,t3,t4,t5
0.11715365,-0.6445865,-0.9837889,-0.98098487,-0.96849716,-0.95763147
0.18555997,-0.58968675,-0.98931783,-0.9806077,-0.95297027,-0.9429569
0.029193826,-0.4806381,-0.978749,-0.97157717,-0.95918804,-0.92018175
0.14739962,-0.6486145,-0.98575515,-0.9857311,-0.9647182,-0.9387645
0.16208453,-0.6794285,-0.98623604,-0.9853774,-0.98398525,-0.94541115
0.17727505,-0.569776,-0.96932864,-0.9677254,-0.9355086,-0.90646386
0.21246406,-0.56377953,-0.9790954,-0.9843228,-0.9683579,-0.95337594
-0.099893935,-0.78270674,-0.9870849,-0.99016035,-0.96938205,-0.9685308
-0.07065771,-0.61587584,-0.9896096,-0.9861753,-0.9707795,-0.96155477
0.1427952,-0.651517,-0.9920798,-0.985474,-0.9696993,-0.9528333
0.13617393,-0.53147745,-0.9730863,-0.9661394,-0.92637724,-0.8893424
0.0957701,-0.6771271,-0.9771185,-0.97222817,-0.953759,-0.93996435
0.13859223,-0.8491041,-0.99332416,-0.9961005,-0.9790446,-0.98194844
0.032767296,-0.67421967,-0.9674828,-0.9710704,-0.9474479,-0.9480122
0.059703078,-0.55674434,-0.9879159,-0.98539877,-0.9715945,-0.9430015
0.07233411,-0.5443835,-0.9764758,-0.97378135,-0.96317416,-0.9031848
