t0,t1,t2,t3,t4,t5
0.027210394,-0.80866975,-0.99853444,-0.99839956,-0.43659142,-0.9282466
0.080030896,-0.81255805,-0.9991867,-0.9986416,-0.24725688,-0.90008074
-0.046664715,-0.7280872,-0.9975922,-0.9972274,-0.2444965,-0.83754426
0.066602014,-0.85910404,-0.9990655,-0.999224,-0.31299517,-0.91502935
0.08798149,-0.8645862,-0.99908143,-0.9991556,-0.6005004,-0.9020441
0.13001774,-0.7464172,-0.9953611,-0.9957481,-0.37192336,-0.86426204
0.1393847,-0.77683264,-0.998071,-0.9987252,-0.47760436,-0.93139344
-0.16475034,-0.91979176,-0.9993094,-0.9995542,-0.3833616,-0.96322626
-0.08793098,-0.80669916,-0.99917525,-0.99904686,-0.4307248,-0.93940675
0.06430348,-0.84168696,-0.99945897,-0.99911237,-0.28941917,-0.9168429
0.04185682,-0.7830659,-0.99744874,-0.9970886,-0.16412728,-0.8365545
0.02446785,-0.8264265,-0.9972027,-0.9971213,-0.43433246,-0.9158984
0.024529178,-0.9459604,-0.99969417,-0.9998563,-0.3585397,-0.9748254
-0.0043573864,-0.8367978,-0.99687696,-0.9977663,-0.42013758,-0.9432609
-0.008895198,-0.78869176,-0.999072,-0.9990231,-0.34929365,-0.9030062
0.024967836,-0.77102786,-0.9973217,-0.99746776,-0.54204077,-0.87073934
